time	month	temperature	feelslike	wind	direction	gust	cloud	humidity	precipitation	pressure	weather	label
9:00	2	29.0	32.0	2.0	W	2.0	22.0	57.0	0.0	1012.0	Sunny	Partly cloudy
12:00	2	33.0	36.0	0.0	NE	0.0	26.0	44.0	0.0	1010.0	Partly cloudy	Partly cloudy
15:00	2	32.0	35.0	8.0	SSE	10.0	51.0	46.0	0.0	1010.0	Partly cloudy	Light rain shower
18:00	2	27.0	29.0	13.0	SSE	20.0	51.0	67.0	0.4	1011.0	Light rain shower	Partly cloudy
21:00	2	26.0	29.0	2.0	SE	3.0	39.0	75.0	0.0	1012.0	Partly cloudy	Cloudy
0:00	2	25.0	28.0	3.0	NW	5.0	71.0	78.0	0.0	1012.0	Cloudy	Cloudy
3:00	2	25.0	28.0	4.0	NNW	6.0	73.0	80.0	0.0	1012.0	Cloudy	Partly cloudy
6:00	2	25.0	29.0	1.0	NNW	1.0	36.0	79.0	0.0	1013.0	Partly cloudy	Partly cloudy
9:00	2	29.0	34.0	3.0	W	3.0	29.0	63.0	0.0	1013.0	Partly cloudy	Overcast
12:00	2	31.0	36.0	3.0	NW	3.0	93.0	55.0	0.0	1011.0	Overcast	Torrential rain shower
15:00	2	29.0	34.0	5.0	SSE	11.0	42.0	69.0	1.5	1010.0	Torrential rain shower	Partly cloudy
18:00	2	26.0	30.0	3.0	SW	4.0	61.0	85.0	0.0	1012.0	Partly cloudy	Patchy light drizzle
21:00	2	25.0	29.0	6.0	WSW	9.0	52.0	89.0	0.4	1013.0	Patchy light drizzle	Partly cloudy
0:00	2	25.0	28.0	7.0	W	10.0	44.0	90.0	0.0	1012.0	Partly cloudy	Partly cloudy
3:00	2	24.0	28.0	4.0	WNW	5.0	32.0	90.0	0.1	1011.0	Partly cloudy	Partly cloudy
6:00	2	24.0	28.0	3.0	NNE	3.0	41.0	85.0	0.0	1012.0	Partly cloudy	Partly cloudy
9:00	2	28.0	32.0	6.0	ESE	7.0	45.0	70.0	0.0	1013.0	Partly cloudy	Partly cloudy
12:00	2	31.0	36.0	10.0	ESE	11.0	25.0	57.0	0.0	1011.0	Partly cloudy	Partly cloudy
15:00	2	31.0	35.0	13.0	SE	15.0	51.0	59.0	0.0	1009.0	Partly cloudy	Partly cloudy
18:00	2	26.0	30.0	4.0	ENE	7.0	32.0	78.0	0.0	1011.0	Partly cloudy	Partly cloudy
21:00	2	25.0	29.0	3.0	ESE	5.0	29.0	82.0	0.1	1012.0	Partly cloudy	Partly cloudy
0:00	2	25.0	28.0	4.0	SSE	6.0	36.0	84.0	0.0	1011.0	Partly cloudy	Partly cloudy
3:00	2	24.0	27.0	3.0	SSE	5.0	27.0	86.0	0.0	1011.0	Partly cloudy	Partly cloudy
6:00	2	25.0	28.0	3.0	ESE	3.0	39.0	82.0	0.0	1012.0	Partly cloudy	Partly cloudy
9:00	2	28.0	33.0	3.0	NW	3.0	34.0	70.0	0.0	1012.0	Partly cloudy	Partly cloudy
12:00	2	31.0	37.0	5.0	WNW	6.0	31.0	57.0	0.0	1010.0	Partly cloudy	Light rain shower
15:00	2	31.0	36.0	2.0	WSW	3.0	49.0	59.0	1.6	1008.0	Light rain shower	Partly cloudy
18:00	2	27.0	30.0	13.0	SSE	22.0	50.0	77.0	0.0	1009.0	Partly cloudy	Light rain shower
21:00	2	24.0	27.0	11.0	SSE	17.0	52.0	87.0	1.0	1010.0	Light rain shower	Partly cloudy
0:00	2	24.0	27.0	5.0	S	7.0	30.0	92.0	0.0	1011.0	Partly cloudy	Patchy rain possible
3:00	2	23.0	27.0	6.0	SW	8.0	28.0	93.0	0.7	1010.0	Patchy rain possible	Partly cloudy
6:00	2	24.0	28.0	3.0	WSW	4.0	57.0	87.0	0.0	1011.0	Partly cloudy	Patchy rain possible
9:00	2	29.0	34.0	5.0	NW	6.0	19.0	65.0	0.7	1011.0	Patchy rain possible	Partly cloudy
12:00	2	31.0	35.0	12.0	NNW	14.0	50.0	53.0	0.0	1009.0	Partly cloudy	Patchy rain possible
15:00	2	31.0	35.0	9.0	NW	12.0	25.0	54.0	0.7	1008.0	Patchy rain possible	Clear
18:00	2	26.0	29.0	8.0	SSE	15.0	22.0	75.0	0.0	1009.0	Clear	Patchy rain possible
21:00	2	24.0	26.0	15.0	SSE	26.0	34.0	88.0	0.5	1010.0	Patchy rain possible	Clear
0:00	2	23.0	26.0	11.0	SSE	16.0	22.0	90.0	0.0	1010.0	Clear	Partly cloudy
3:00	2	23.0	26.0	7.0	SE	10.0	25.0	92.0	0.0	1010.0	Partly cloudy	Sunny
6:00	2	23.0	26.0	6.0	ESE	8.0	23.0	89.0	0.0	1011.0	Sunny	Partly cloudy
9:00	2	27.0	31.0	2.0	WSW	2.0	34.0	69.0	0.0	1012.0	Partly cloudy	Sunny
12:00	2	32.0	34.0	13.0	NW	15.0	12.0	44.0	0.0	1010.0	Sunny	Sunny
15:00	2	32.0	34.0	10.0	NW	12.0	16.0	42.0	0.0	1008.0	Sunny	Clear
18:00	2	26.0	30.0	6.0	SW	10.0	4.0	66.0	0.0	1009.0	Clear	Clear
21:00	2	24.0	26.0	14.0	SSE	21.0	6.0	81.0	0.0	1010.0	Clear	Partly cloudy
0:00	2	23.0	25.0	7.0	SE	11.0	34.0	85.0	0.0	1010.0	Partly cloudy	Cloudy
3:00	2	23.0	25.0	6.0	SE	9.0	69.0	81.0	0.0	1011.0	Cloudy	Partly cloudy
6:00	2	23.0	25.0	7.0	ESE	9.0	32.0	77.0	0.0	1012.0	Partly cloudy	Sunny
9:00	2	27.0	31.0	5.0	S	6.0	16.0	63.0	0.0	1013.0	Sunny	Sunny
12:00	2	31.0	37.0	5.0	NW	6.0	2.0	44.0	0.0	1010.0	Sunny	Sunny
15:00	2	31.0	33.0	6.0	NW	7.0	17.0	42.0	0.0	1008.0	Sunny	Clear
18:00	2	26.0	29.0	8.0	S	12.0	3.0	61.0	0.0	1010.0	Clear	Clear
21:00	2	23.0	26.0	14.0	SE	21.0	3.0	79.0	0.0	1011.0	Clear	Clear
0:00	2	22.0	26.0	7.0	SSE	9.0	4.0	84.0	0.0	1011.0	Clear	Clear
3:00	2	22.0	23.0	3.0	S	4.0	22.0	87.0	0.0	1011.0	Clear	Partly cloudy
6:00	2	23.0	26.0	3.0	SSE	4.0	45.0	84.0	0.0	1012.0	Partly cloudy	Sunny
9:00	2	28.0	35.0	4.0	SW	5.0	4.0	66.0	0.0	1013.0	Sunny	Sunny
12:00	2	32.0	39.0	8.0	NNW	9.0	0.0	43.0	0.0	1010.0	Sunny	Sunny
15:00	2	32.0	35.0	6.0	N	7.0	14.0	40.0	0.0	1008.0	Sunny	Clear
18:00	2	26.0	30.0	4.0	SSE	7.0	8.0	62.0	0.0	1009.0	Clear	Clear
21:00	2	24.0	27.0	16.0	SE	25.0	6.0	81.0	0.0	1011.0	Clear	Clear
0:00	2	23.0	26.0	9.0	SE	14.0	15.0	88.0	0.0	1011.0	Clear	Clear
3:00	2	22.0	26.0	5.0	SE	8.0	21.0	91.0	0.0	1011.0	Clear	Sunny
6:00	2	23.0	26.0	5.0	E	7.0	17.0	87.0	0.0	1012.0	Sunny	Sunny
9:00	2	28.0	34.0	4.0	NNE	5.0	5.0	61.0	0.0	1012.0	Sunny	Sunny
12:00	2	32.0	35.0	10.0	NNE	11.0	8.0	39.0	0.0	1010.0	Sunny	Sunny
15:00	2	33.0	36.0	4.0	NNE	4.0	10.0	37.0	0.0	1008.0	Sunny	Clear
18:00	2	26.0	28.0	15.0	SSE	24.0	8.0	67.0	0.0	1010.0	Clear	Clear
21:00	2	24.0	27.0	9.0	SE	13.0	11.0	79.0	0.0	1011.0	Clear	Clear
0:00	2	23.0	27.0	1.0	WNW	2.0	10.0	82.0	0.0	1011.0	Clear	Clear
3:00	2	23.0	26.0	6.0	NNW	10.0	16.0	83.0	0.0	1012.0	Clear	Sunny
6:00	2	23.0	26.0	8.0	NE	9.0	9.0	78.0	0.0	1013.0	Sunny	Sunny
9:00	2	28.0	31.0	14.0	NNE	16.0	3.0	55.0	0.0	1013.0	Sunny	Sunny
12:00	2	32.0	35.0	13.0	NNE	15.0	6.0	40.0	0.0	1011.0	Sunny	Sunny
15:00	2	33.0	35.0	7.0	ESE	8.0	15.0	40.0	0.0	1009.0	Sunny	Clear
18:00	2	26.0	28.0	13.0	SE	21.0	19.0	64.0	0.0	1011.0	Clear	Clear
21:00	2	24.0	27.0	8.0	E	14.0	25.0	71.0	0.0	1013.0	Clear	Clear
0:00	2	23.0	26.0	10.0	NE	16.0	12.0	70.0	0.0	1013.0	Clear	Clear
3:00	2	22.0	25.0	10.0	NE	14.0	5.0	72.0	0.0	1013.0	Clear	Sunny
6:00	2	22.0	24.0	9.0	NE	10.0	3.0	73.0	0.0	1014.0	Sunny	Sunny
9:00	2	27.0	30.0	9.0	NE	10.0	5.0	52.0	0.0	1015.0	Sunny	Sunny
12:00	2	32.0	36.0	7.0	NE	8.0	4.0	37.0	0.0	1013.0	Sunny	Sunny
15:00	2	32.0	34.0	8.0	E	9.0	9.0	35.0	0.0	1012.0	Sunny	Partly cloudy
18:00	2	26.0	27.0	9.0	E	17.0	27.0	59.0	0.0	1014.0	Partly cloudy	Clear
21:00	2	24.0	26.0	13.0	NE	22.0	11.0	58.0	0.0	1016.0	Clear	Clear
0:00	2	22.0	23.0	11.0	NE	15.0	4.0	62.0	0.0	1015.0	Clear	Clear
3:00	2	21.0	22.0	9.0	NNE	13.0	7.0	67.0	0.0	1015.0	Clear	Sunny
6:00	2	21.0	22.0	10.0	NNE	12.0	5.0	68.0	0.0	1016.0	Sunny	Sunny
9:00	2	26.0	28.0	8.0	NE	9.0	6.0	48.0	0.0	1016.0	Sunny	Sunny
12:00	2	31.0	34.0	5.0	NE	6.0	6.0	38.0	0.0	1014.0	Sunny	Sunny
15:00	2	32.0	34.0	3.0	ENE	4.0	8.0	33.0	0.0	1012.0	Sunny	Clear
18:00	2	26.0	28.0	8.0	SSE	15.0	8.0	54.0	0.0	1014.0	Clear	Clear
21:00	2	24.0	26.0	8.0	ENE	13.0	7.0	58.0	0.0	1016.0	Clear	Clear
0:00	2	22.0	25.0	11.0	NE	17.0	7.0	62.0	0.0	1016.0	Clear	Clear
3:00	2	21.0	22.0	11.0	NE	15.0	7.0	65.0	0.0	1016.0	Clear	Sunny
6:00	2	21.0	23.0	9.0	NNE	10.0	3.0	67.0	0.0	1017.0	Sunny	Sunny
9:00	2	27.0	29.0	8.0	NE	9.0	8.0	48.0	0.0	1017.0	Sunny	Sunny
12:00	2	31.0	34.0	6.0	NE	7.0	6.0	34.0	0.0	1015.0	Sunny	Sunny
15:00	2	32.0	34.0	5.0	E	5.0	7.0	32.0	0.0	1014.0	Sunny	Clear
18:00	2	26.0	28.0	9.0	SSE	15.0	4.0	51.0	0.0	1015.0	Clear	Clear
21:00	2	24.0	26.0	10.0	ENE	17.0	5.0	60.0	0.0	1017.0	Clear	Clear
0:00	2	22.0	25.0	10.0	NE	17.0	5.0	64.0	0.0	1017.0	Clear	Clear
3:00	2	21.0	22.0	9.0	NNE	13.0	10.0	69.0	0.0	1017.0	Clear	Sunny
6:00	2	21.0	23.0	8.0	NE	10.0	10.0	70.0	0.0	1018.0	Sunny	Sunny
9:00	2	27.0	30.0	9.0	NE	10.0	7.0	51.0	0.0	1018.0	Sunny	Partly cloudy
12:00	2	32.0	33.0	10.0	ENE	12.0	30.0	36.0	0.0	1016.0	Partly cloudy	Sunny
15:00	2	31.0	33.0	7.0	ESE	9.0	24.0	42.0	0.0	1014.0	Sunny	Clear
18:00	2	27.0	28.0	11.0	SE	19.0	22.0	54.0	0.0	1016.0	Clear	Partly cloudy
21:00	2	25.0	26.0	11.0	ENE	20.0	25.0	57.0	0.0	1017.0	Partly cloudy	Clear
0:00	2	23.0	25.0	8.0	NE	14.0	20.0	63.0	0.0	1017.0	Clear	Clear
3:00	2	22.0	23.0	9.0	NE	13.0	15.0	68.0	0.0	1016.0	Clear	Sunny
6:00	2	22.0	23.0	11.0	NE	14.0	10.0	68.0	0.0	1017.0	Sunny	Sunny
9:00	2	28.0	30.0	10.0	NE	12.0	12.0	49.0	0.0	1017.0	Sunny	Partly cloudy
12:00	2	32.0	34.0	9.0	NE	10.0	44.0	38.0	0.0	1014.0	Partly cloudy	Partly cloudy
15:00	2	31.0	33.0	2.0	E	3.0	42.0	44.0	0.0	1013.0	Partly cloudy	Partly cloudy
18:00	2	27.0	29.0	8.0	ESE	13.0	59.0	54.0	0.0	1015.0	Partly cloudy	Clear
21:00	2	25.0	26.0	13.0	ENE	21.0	24.0	57.0	0.0	1016.0	Clear	Clear
0:00	2	22.0	25.0	8.0	NE	13.0	14.0	65.0	0.0	1016.0	Clear	Clear
3:00	2	21.0	22.0	9.0	NNE	13.0	9.0	68.0	0.0	1015.0	Clear	Sunny
6:00	2	21.0	22.0	8.0	NNE	9.0	9.0	69.0	0.0	1015.0	Sunny	Sunny
9:00	2	27.0	31.0	4.0	NNE	5.0	6.0	50.0	0.0	1015.0	Sunny	Sunny
12:00	2	32.0	35.0	2.0	NW	2.0	5.0	39.0	0.0	1013.0	Sunny	Sunny
15:00	2	32.0	33.0	4.0	SSE	4.0	21.0	37.0	0.0	1011.0	Sunny	Clear
18:00	2	26.0	28.0	10.0	SSE	17.0	18.0	55.0	0.0	1013.0	Clear	Clear
21:00	2	24.0	26.0	13.0	SE	22.0	11.0	64.0	0.0	1014.0	Clear	Clear
0:00	2	23.0	25.0	10.0	ESE	16.0	13.0	70.0	0.0	1014.0	Clear	Clear
3:00	2	22.0	23.0	8.0	ENE	14.0	20.0	71.0	0.0	1014.0	Clear	Partly cloudy
6:00	2	23.0	25.0	8.0	NE	11.0	46.0	66.0	0.0	1015.0	Partly cloudy	Partly cloudy
9:00	2	28.0	29.0	10.0	NNE	11.0	47.0	53.0	0.0	1015.0	Partly cloudy	Partly cloudy
12:00	2	32.0	34.0	6.0	NE	7.0	57.0	42.0	0.0	1013.0	Partly cloudy	Partly cloudy
15:00	2	31.0	33.0	8.0	ESE	10.0	49.0	49.0	0.0	1012.0	Partly cloudy	Partly cloudy
18:00	2	27.0	28.0	14.0	SSE	23.0	52.0	64.0	0.0	1013.0	Partly cloudy	Partly cloudy
21:00	2	25.0	27.0	14.0	SE	24.0	37.0	71.0	0.0	1014.0	Partly cloudy	Partly cloudy
0:00	2	24.0	26.0	9.0	ESE	15.0	43.0	75.0	0.0	1015.0	Partly cloudy	Partly cloudy
3:00	2	23.0	25.0	7.0	E	12.0	43.0	77.0	0.0	1014.0	Partly cloudy	Partly cloudy
6:00	2	24.0	26.0	6.0	NE	8.0	32.0	73.0	0.0	1014.0	Partly cloudy	Sunny
9:00	2	29.0	32.0	9.0	N	10.0	22.0	56.0	0.0	1015.0	Sunny	Cloudy
12:00	2	33.0	35.0	4.0	N	5.0	73.0	43.0	0.0	1013.0	Cloudy	Partly cloudy
15:00	2	31.0	34.0	7.0	SE	9.0	53.0	49.0	0.0	1012.0	Partly cloudy	Partly cloudy
18:00	2	27.0	29.0	13.0	SSE	20.0	42.0	65.0	0.0	1013.0	Partly cloudy	Clear
21:00	2	25.0	27.0	13.0	SE	20.0	20.0	73.0	0.0	1014.0	Clear	Partly cloudy
0:00	2	24.0	26.0	7.0	E	12.0	27.0	74.0	0.0	1013.0	Partly cloudy	Clear
3:00	2	23.0	26.0	4.0	NE	7.0	20.0	77.0	0.0	1013.0	Clear	Sunny
6:00	2	24.0	26.0	6.0	NE	8.0	21.0	73.0	0.0	1013.0	Sunny	Partly cloudy
9:00	2	29.0	32.0	9.0	NNW	11.0	54.0	59.0	0.0	1014.0	Partly cloudy	Partly cloudy
12:00	2	32.0	36.0	12.0	NW	13.0	49.0	48.0	0.0	1011.0	Partly cloudy	Patchy rain possible
15:00	2	32.0	36.0	2.0	WNW	3.0	31.0	48.0	0.7	1009.0	Patchy rain possible	Partly cloudy
18:00	2	27.0	30.0	15.0	SSE	24.0	51.0	68.0	0.0	1011.0	Partly cloudy	Patchy rain possible
21:00	2	25.0	27.0	16.0	SE	24.0	46.0	78.0	0.4	1011.0	Patchy rain possible	Partly cloudy
0:00	2	24.0	27.0	8.0	SE	12.0	60.0	77.0	0.0	1011.0	Partly cloudy	Overcast
3:00	2	24.0	27.0	3.0	SSW	5.0	89.0	79.0	0.0	1010.0	Overcast	Overcast
6:00	2	25.0	27.0	0.0	WSW	0.0	93.0	76.0	0.0	1011.0	Overcast	Cloudy
9:00	2	28.0	31.0	3.0	ENE	4.0	77.0	60.0	0.0	1012.0	Cloudy	Overcast
12:00	2	29.0	32.0	4.0	ESE	5.0	94.0	56.0	0.0	1011.0	Overcast	Partly cloudy
15:00	2	30.0	33.0	8.0	ESE	9.0	49.0	53.0	0.0	1009.0	Partly cloudy	Partly cloudy
18:00	2	26.0	29.0	9.0	SE	16.0	31.0	71.0	0.0	1009.0	Partly cloudy	Clear
21:00	2	25.0	28.0	8.0	SE	13.0	21.0	78.0	0.0	1010.0	Clear	Partly cloudy
0:00	2	24.0	27.0	10.0	SE	16.0	31.0	81.0	0.0	1011.0	Partly cloudy	Partly cloudy
3:00	2	24.0	27.0	9.0	ESE	13.0	26.0	80.0	0.0	1011.0	Partly cloudy	Partly cloudy
6:00	2	25.0	29.0	8.0	ESE	10.0	32.0	78.0	0.0	1012.0	Partly cloudy	Partly cloudy
9:00	2	31.0	34.0	11.0	E	13.0	52.0	56.0	0.0	1013.0	Partly cloudy	Partly cloudy
12:00	2	33.0	38.0	9.0	ESE	10.0	49.0	47.0	0.0	1011.0	Partly cloudy	Moderate or heavy rain shower
15:00	2	32.0	36.0	14.0	SE	25.0	31.0	53.0	4.5	1010.0	Moderate or heavy rain shower	Partly cloudy
18:00	2	27.0	31.0	13.0	SE	21.0	36.0	73.0	0.0	1011.0	Partly cloudy	Partly cloudy
21:00	2	26.0	29.0	13.0	SE	20.0	25.0	80.0	0.0	1012.0	Partly cloudy	Partly cloudy
0:00	2	25.0	28.0	11.0	ESE	18.0	31.0	81.0	0.0	1012.0	Partly cloudy	Partly cloudy
3:00	2	25.0	27.0	9.0	ESE	14.0	46.0	82.0	0.0	1011.0	Partly cloudy	Partly cloudy
6:00	2	25.0	28.0	11.0	E	15.0	41.0	78.0	0.0	1012.0	Partly cloudy	Sunny
9:00	2	31.0	34.0	14.0	E	16.0	22.0	54.0	0.0	1013.0	Sunny	Partly cloudy
12:00	2	34.0	38.0	10.0	ESE	11.0	29.0	42.0	0.0	1011.0	Partly cloudy	Partly cloudy
15:00	2	33.0	37.0	13.0	SE	16.0	31.0	48.0	0.0	1009.0	Partly cloudy	Partly cloudy
18:00	2	28.0	30.0	16.0	SE	24.0	47.0	68.0	0.0	1011.0	Partly cloudy	Clear
21:00	2	26.0	29.0	16.0	ESE	24.0	24.0	74.0	0.0	1012.0	Clear	Clear
0:00	2	25.0	28.0	12.0	ESE	18.0	17.0	78.0	0.0	1012.0	Clear	Clear
3:00	2	24.0	28.0	10.0	ESE	14.0	15.0	82.0	0.0	1011.0	Clear	Sunny
6:00	2	25.0	28.0	11.0	ESE	14.0	12.0	80.0	0.0	1012.0	Sunny	Sunny
9:00	2	31.0	34.0	13.0	E	15.0	9.0	52.0	0.0	1013.0	Sunny	Sunny
12:00	2	34.0	38.0	8.0	E	9.0	20.0	42.0	0.0	1011.0	Sunny	Partly cloudy
15:00	2	33.0	37.0	10.0	SE	11.0	35.0	48.0	0.0	1010.0	Partly cloudy	Cloudy
18:00	2	27.0	30.0	13.0	SE	20.0	70.0	70.0	0.0	1011.0	Cloudy	Clear
21:00	2	26.0	28.0	16.0	SE	23.0	15.0	76.0	0.0	1013.0	Clear	Clear
0:00	2	25.0	28.0	14.0	ESE	20.0	13.0	78.0	0.0	1013.0	Clear	Clear
3:00	2	24.0	27.0	11.0	ESE	15.0	11.0	81.0	0.0	1013.0	Clear	Sunny
6:00	2	24.0	28.0	10.0	E	11.0	5.0	79.0	0.0	1014.0	Sunny	Sunny
9:00	2	31.0	35.0	14.0	E	16.0	4.0	52.0	0.0	1014.0	Sunny	Partly cloudy
12:00	2	35.0	38.0	10.0	E	11.0	31.0	39.0	0.0	1012.0	Partly cloudy	Partly cloudy
15:00	2	32.0	35.0	14.0	SE	20.0	38.0	48.0	0.0	1010.0	Partly cloudy	Cloudy
18:00	2	28.0	30.0	13.0	SE	20.0	63.0	64.0	0.0	1011.0	Cloudy	Partly cloudy
21:00	2	27.0	29.0	12.0	SE	18.0	32.0	65.0	0.0	1012.0	Partly cloudy	Partly cloudy
0:00	2	26.0	28.0	8.0	SE	13.0	36.0	69.0	0.0	1012.0	Partly cloudy	Partly cloudy
3:00	2	25.0	27.0	6.0	ENE	9.0	26.0	73.0	0.0	1012.0	Partly cloudy	Sunny
6:00	2	25.0	28.0	8.0	NE	9.0	24.0	71.0	0.0	1013.0	Sunny	Partly cloudy
9:00	2	30.0	34.0	11.0	N	12.0	27.0	57.0	0.0	1012.0	Partly cloudy	Partly cloudy
12:00	2	33.0	38.0	5.0	N	6.0	37.0	46.0	0.0	1010.0	Partly cloudy	Light rain shower
15:00	2	33.0	37.0	6.0	SE	9.0	65.0	47.0	1.3	1008.0	Light rain shower	Partly cloudy
18:00	2	28.0	31.0	13.0	SSE	21.0	42.0	65.0	0.0	1010.0	Partly cloudy	Patchy rain possible
21:00	2	26.0	29.0	9.0	SE	14.0	19.0	71.0	0.3	1011.0	Patchy rain possible	Clear
0:00	2	25.0	28.0	4.0	NE	6.0	23.0	76.0	0.0	1011.0	Clear	Patchy rain possible
3:00	2	24.0	27.0	7.0	NNE	11.0	39.0	79.0	0.2	1010.0	Patchy rain possible	Partly cloudy
6:00	2	25.0	28.0	6.0	NNE	8.0	48.0	75.0	0.0	1012.0	Partly cloudy	Patchy rain possible
9:00	2	29.0	33.0	5.0	NNE	7.0	48.0	60.0	0.6	1012.0	Patchy rain possible	Partly cloudy
12:00	2	33.0	37.0	10.0	NE	12.0	51.0	48.0	0.0	1011.0	Partly cloudy	Moderate or heavy rain shower
15:00	2	31.0	35.0	13.0	E	24.0	48.0	55.0	5.7	1010.0	Moderate or heavy rain shower	Partly cloudy
18:00	2	27.0	31.0	5.0	ENE	8.0	54.0	74.0	0.0	1011.0	Partly cloudy	Partly cloudy
21:00	2	26.0	29.0	8.0	ENE	12.0	44.0	75.0	0.0	1011.0	Partly cloudy	Partly cloudy
0:00	2	25.0	28.0	8.0	E	12.0	57.0	79.0	0.0	1011.0	Partly cloudy	Partly cloudy
3:00	2	24.0	27.0	8.0	ENE	13.0	60.0	79.0	0.0	1011.0	Partly cloudy	Partly cloudy
6:00	2	25.0	27.0	8.0	NE	10.0	25.0	75.0	0.0	1012.0	Partly cloudy	Sunny
9:00	2	29.0	34.0	8.0	NE	10.0	8.0	56.0	0.0	1013.0	Sunny	Partly cloudy
12:00	2	34.0	37.0	10.0	ENE	12.0	46.0	40.0	0.0	1010.0	Partly cloudy	Partly cloudy
15:00	2	33.0	37.0	7.0	ESE	9.0	28.0	43.0	0.0	1009.0	Partly cloudy	Partly cloudy
18:00	2	29.0	31.0	10.0	SE	16.0	46.0	58.0	0.0	1011.0	Partly cloudy	Partly cloudy
21:00	2	27.0	29.0	13.0	ENE	20.0	35.0	61.0	0.0	1012.0	Partly cloudy	Clear
0:00	2	25.0	27.0	10.0	ENE	15.0	19.0	68.0	0.0	1012.0	Clear	Clear
3:00	2	24.0	27.0	9.0	NE	13.0	14.0	72.0	0.0	1011.0	Clear	Sunny
6:00	2	25.0	28.0	9.0	NE	10.0	9.0	70.0	0.0	1012.0	Sunny	Sunny
9:00	2	30.0	34.0	8.0	ENE	9.0	7.0	52.0	0.0	1012.0	Sunny	Sunny
12:00	2	35.0	38.0	5.0	ENE	6.0	18.0	38.0	0.0	1010.0	Sunny	Sunny
15:00	2	34.0	37.0	5.0	SE	6.0	23.0	40.0	0.0	1008.0	Sunny	Clear
18:00	2	28.0	30.0	17.0	SE	27.0	18.0	57.0	0.0	1009.0	Clear	Clear
21:00	2	27.0	28.0	15.0	ESE	24.0	21.0	60.0	0.0	1010.0	Clear	Clear
0:00	3	26.0	28.0	9.0	ENE	15.0	24.0	62.0	0.0	1010.0	Clear	Clear
3:00	3	25.0	27.0	7.0	NE	11.0	24.0	65.0	0.0	1010.0	Clear	Partly cloudy
6:00	3	25.0	28.0	7.0	NE	9.0	26.0	66.0	0.0	1012.0	Partly cloudy	Sunny
9:00	3	31.0	35.0	5.0	ENE	6.0	14.0	50.0	0.0	1013.0	Sunny	Sunny
12:00	3	35.0	39.0	4.0	ENE	4.0	25.0	37.0	0.0	1010.0	Sunny	Partly cloudy
15:00	3	34.0	37.0	6.0	ESE	7.0	28.0	41.0	0.0	1009.0	Partly cloudy	Partly cloudy
18:00	3	29.0	32.0	11.0	SE	17.0	47.0	57.0	0.0	1010.0	Partly cloudy	Light rain shower
21:00	3	27.0	29.0	7.0	SE	11.0	41.0	69.0	1.9	1011.0	Light rain shower	Partly cloudy
0:00	3	26.0	28.0	7.0	NE	11.0	25.0	71.0	0.0	1011.0	Partly cloudy	Patchy rain possible
3:00	3	24.0	27.0	8.0	NNE	11.0	28.0	78.0	0.6	1010.0	Patchy rain possible	Partly cloudy
6:00	3	24.0	26.0	8.0	NNE	10.0	33.0	72.0	0.0	1012.0	Partly cloudy	Partly cloudy
9:00	3	29.0	32.0	4.0	ENE	4.0	25.0	55.0	0.0	1012.0	Partly cloudy	Partly cloudy
12:00	3	34.0	37.0	1.0	SE	2.0	45.0	42.0	0.0	1010.0	Partly cloudy	Partly cloudy
15:00	3	32.0	35.0	6.0	SSE	8.0	46.0	44.0	0.0	1008.0	Partly cloudy	Partly cloudy
18:00	3	28.0	29.0	13.0	S	21.0	28.0	55.0	0.0	1010.0	Partly cloudy	Partly cloudy
21:00	3	26.0	27.0	10.0	ESE	15.0	29.0	62.0	0.0	1012.0	Partly cloudy	Clear
0:00	3	24.0	27.0	5.0	E	7.0	11.0	65.0	0.0	1011.0	Clear	Clear
3:00	3	24.0	26.0	7.0	ENE	10.0	11.0	66.0	0.0	1010.0	Clear	Sunny
6:00	3	24.0	27.0	7.0	ENE	8.0	9.0	66.0	0.0	1011.0	Sunny	Sunny
9:00	3	29.0	34.0	2.0	NE	2.0	7.0	51.0	0.0	1011.0	Sunny	Sunny
12:00	3	34.0	38.0	1.0	SSE	1.0	12.0	39.0	0.0	1008.0	Sunny	Sunny
15:00	3	33.0	35.0	11.0	SSE	13.0	21.0	41.0	0.0	1007.0	Sunny	Clear
18:00	3	27.0	29.0	15.0	SSE	21.0	9.0	60.0	0.0	1008.0	Clear	Clear
21:00	3	25.0	26.0	19.0	SE	28.0	7.0	66.0	0.0	1010.0	Clear	Clear
0:00	3	24.0	26.0	12.0	ESE	17.0	7.0	72.0	0.0	1010.0	Clear	Clear
3:00	3	23.0	26.0	9.0	ESE	11.0	6.0	77.0	0.0	1010.0	Clear	Sunny
6:00	3	23.0	27.0	8.0	ENE	9.0	5.0	73.0	0.0	1011.0	Sunny	Sunny
9:00	3	29.0	33.0	9.0	NNE	10.0	3.0	52.0	0.0	1011.0	Sunny	Sunny
12:00	3	33.0	36.0	8.0	NNE	9.0	10.0	37.0	0.0	1009.0	Sunny	Sunny
15:00	3	33.0	36.0	5.0	SE	6.0	14.0	37.0	0.0	1007.0	Sunny	Clear
18:00	3	26.0	28.0	15.0	SE	21.0	9.0	63.0	0.0	1008.0	Clear	Clear
21:00	3	25.0	27.0	15.0	SE	21.0	6.0	70.0	0.0	1009.0	Clear	Clear
0:00	3	24.0	26.0	11.0	ESE	15.0	7.0	73.0	0.0	1010.0	Clear	Clear
3:00	3	23.0	27.0	5.0	SE	7.0	7.0	78.0	0.0	1010.0	Clear	Sunny
